X,Y,OBJECTID,PlaceID,YearPlaceId,City,State,CityState,Year,AsOfDate,dockID,dockCt,stationCt_pct,stationCt_bin,dockNm,docklessCt,dockless_bin,docklessNm,scooterCt,scooter_bin,scooterNm,Type,Lat,Lon,CountyFIPS,Notes
-121.987798000425,37.5570250000453,727,CA00236,2017CA00236,Fremont,CA,"Fremont, CA",2017,201712,,,,,-,0,,-,0,,-,,37.557025,-121.987798,6001,
-71.3143300003281,42.6383579997123,728,MA00237,2017MA00237,Lowell,MA,"Lowell, MA",2017,201712,,,,,-,0,,-,0,,-,,42.638358,-71.31433,25017,
-71.510788999953,42.7618650001495,729,NH00238,2017NH00238,Nashua,NH,"Nashua, NH",2017,201712,,,,,-,0,,-,0,,-,,42.761865,-71.510789,33011,
-85.8380380004162,33.6075629999429,730,AL00239,2017AL00239,Oxford,AL,"Oxford, AL",2017,201712,,,,,-,0,,-,0,,-,,33.607563,-85.838038,1015,
-72.9265950001142,41.306150000139,731,CT00240,2017CT00240,New Haven,CT,"New Haven, CT",2017,201712,,,,,-,0,,-,0,,-,,41.30615,-72.926595,9009,
-117.409152999735,33.9550489998189,732,CA00241,2017CA00241,Riverside,CA,"Riverside, CA",2017,201712,,,,,-,0,,-,0,,-,,33.955049,-117.409153,6065,
-97.9448659996819,29.8765339996244,733,TX00242,2017TX00242,San Marcos,TX,"San Marcos, TX",2017,201712,,,,,-,0,,-,0,,-,,29.876534,-97.944866,48209,
-97.1328039999744,33.2064930002948,734,TX00243,2017TX00243,Denton,TX,"Denton, TX",2017,201712,,,,,-,0,,-,0,,-,,33.206493,-97.132804,48121,
-95.2433770002535,38.9683960002418,735,KS00244,2017KS00244,Lawrence,KS,"Lawrence, KS",2017,201712,,,,,-,0,,-,0,,-,,38.968396,-95.243377,20045,
-88.2510200001168,40.1135599996934,736,IL00245,2017IL00245,Champaign-Urbana,IL,"Champaign-Urbana, IL",2017,201712,,,,,-,0,,-,0,,-,,40.11356,-88.25102,17019,
-85.8333479996241,33.6551339997385,737,AL00246,2017AL00246,Anniston,AL,"Anniston, AL",2017,201712,,,,,-,0,,-,0,,-,,33.655134,-85.833348,1015,
-85.7630819999841,33.8117890000496,738,AL00247,2017AL00247,Jacksonville,AL,"Jacksonville, AL",2017,201712,,,,,-,0,,-,0,,-,,33.811789,-85.763082,1015,
-80.3516240000667,27.3899819996328,739,FL00248,2017FL00248,Fort Pierce/Port St Lucie,FL,"Fort Pierce/Port St Lucie, FL",2017,201512,,,,,-,0,,-,0,,-,,27.389982,-80.351624,12111,
-72.61119500008,42.196147000066,740,MA00249,2017MA00249,"Springfield, MA Metropolitan Area",MA,"Springfield, MA Metropolitan Area",2017,201512,,,,,-,0,,-,0,,-,,42.196147,-72.611195,25013,
-96.7969880001562,32.7766640001707,741,TX00196,2018TX00196,Dallas,TX,"Dallas, TX",2018,201812,,,,,-,1,1,Vbikes,3,3,"Bird, Lime, Razor",Dockless and e-scooters,32.776664,-96.796988,48113,
-96.6388830000832,32.9126240001333,742,TX00200,2018TX00200,Garland,TX,"Garland, TX",2018,201812,,,,,-,1,1,Vbikes,0,,-,Dockless only,32.912624,-96.638883,48113,
-80.3250000002722,25.9116670000431,743,FL0056,2018FL0056,Miami Lakes,FL,"Miami Lakes, FL",2018,201812,,,,,-,1,1,Spin,1,1,Lime,Dockless and e-scooters,25.911667,-80.325,12086,
-78.898619000247,35.9940329999592,744,NC00140,2018NC00140,Durham,NC,"Durham, NC",2018,201812,,,,,-,1,1,Spin,1,1,Lime,Dockless and e-scooters,35.994033,-78.898619,37063,
-80.3553299997713,25.8195419997919,745,FL0049,2018FL0049,Doral,FL,"Doral, FL",2018,201812,,,,,-,1,1,Spin,0,,-,Dockless only,25.819542,-80.35533,12086,
-76.6094439996783,39.3930559997458,746,MD00124,2018MD00124,Towson,MD,"Towson, MD",2018,201812,,,,,-,1,1,Spin,0,,-,Dockless only,39.393056,-76.609444,24005,
-118.54258599966,34.3916640003623,747,CA0031,2018CA0031,Santa Clarita,CA,"Santa Clarita, CA",2018,201812,,,,,-,1,1,Pace,0,,-,Dockless only,34.391664,-118.542586,6037,
-84.2807329996061,30.438255999948,748,FL0063,2018FL0063,Tallahassee,FL,"Tallahassee, FL",2018,201812,,,,,-,1,1,Pace,0,,-,Dockless only,30.438256,-84.280733,12073,
-77.6109219996724,43.1610299998737,749,NY00161,2018NY00161,Rochester,NY,"Rochester, NY",2018,201812,,,,,-,1,1,Pace,0,,-,Dockless only,43.16103,-77.610922,36055,
-76.2858730001766,36.8507689998758,750,VA00219,2018VA00219,Norfolk,VA,"Norfolk, VA",2018,201812,,,,,-,1,1,Pace,0,,-,Dockless only,36.850769,-76.285873,51710,
-111.940005000031,33.4255099999642,751,AZ008,2018AZ008,Tempe,AZ,"Tempe, AZ",2018,201812,,,,,-,2,2,"LimeBike, Spin",2,2,"Lime, Razor",Dockless and e-scooters,33.42551,-111.940005,4013,
-111.926051999628,33.494170000154,752,AZ007,2018AZ007,Scottsdale,AZ,"Scottsdale, AZ",2018,201812,,,,,-,2,2,"LimeBike, Spin",2,2,"Bird, Lime",Dockless and e-scooters,33.49417,-111.926052,4013,
-77.0207909998639,39.0024409998802,753,MD00122,2018MD00122,Silver Spring,MD,"Silver Spring, MD",2018,201812,,,,,-,2,2,"LimeBike, Spin",0,,-,Dockless only,39.002441,-77.020791,24031,
-111.83147199998,33.4151839996613,754,AZ005,2018AZ005,Mesa,AZ,"Mesa, AZ",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,33.415184,-111.831472,4013,
-80.1649999996157,25.6902780001929,755,FL0052,2018FL0052,Key Biscayne,FL,"Key Biscayne, FL",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,25.690278,-80.165,12086,
-80.1883329998073,25.8652389998649,756,FL0057,2018FL0057,Miami Shores,FL,"Miami Shores, FL",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,25.865239,-80.188333,12086,
-80.153544000393,25.8455719998781,757,FL0059,2018FL0059,North Bay Village,FL,"North Bay Village, FL",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,25.845572,-80.153544,12086,
-86.2519899999414,41.6763550000926,758,IN0088,2018IN0088,South Bend,IN,"South Bend, IN",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,41.676355,-86.25199,18141,
-71.1569440001304,42.4152779999336,759,MA0095,2018MA0095,Arlington,MA,"Arlington, MA",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,42.415278,-71.156944,25017,
-71.2766670001642,42.4905559998044,760,MA0096,2018MA0096,Bedford,MA,"Bedford, MA",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,42.490556,-71.276667,25017,
-71.0328280003038,42.3917640002706,761,MA00100,2018MA00100,Chelsea,MA,"Chelsea, MA",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,42.391764,-71.032828,25025,
-71.0536630003875,42.4084299998755,762,MA00101,2018MA00101,Everett,MA,"Everett, MA",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,42.40843,-71.053663,25017,
-71.209220999949,42.3370409998415,763,MA00108,2018MA00108,Newton,MA,"Newton, MA",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,42.337041,-71.209221,25017,
-71.1833329997482,42.3708330000234,764,MA00113,2018MA00113,Watertown,MA,"Watertown, MA",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,42.370833,-71.183333,25017,
-70.9833330002751,42.3749999997561,765,MA00114,2018MA00114,Winthrop,MA,"Winthrop, MA",2018,201812,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,42.375,-70.983333,25025,
-90.1994039996697,38.6270030001008,766,MO00138,2018MO00138,St. Louis,MO,"St. Louis, MO",2018,201812,,,,,-,1,1,LimeBike,2,2,"Bird, Lime",Dockless and e-scooters,38.627003,-90.199404,29510,
-79.7919750000933,36.0726350003594,767,NC00141,2018NC00141,Greensboro,NC,"Greensboro, NC",2018,201812,,,,,-,1,1,LimeBike,2,2,"Bird, Lime",Dockless and e-scooters,36.072635,-79.791975,37081,
-71.0661630000739,42.4250960002667,768,MA00102,2018MA00102,Malden,MA,"Malden, MA",2018,201812,,,,,-,1,1,LimeBike,1,1,Bird,Dockless and e-scooters,42.425096,-71.066163,25017,
-122.241636000389,37.7652069997642,769,CA0010,2018CA0010,Alameda,CA,"Alameda, CA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,37.765207,-122.241636,6001,
-122.311666999852,37.9158330000693,770,CA0016,2018CA0016,El Cerrito,CA,"El Cerrito, CA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,37.915833,-122.311667,6013,
-117.117222000334,32.5783329996437,771,CA0017,2018CA0017,Imperial Beach,CA,"Imperial Beach, CA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,32.578333,-117.117222,6073,
-118.00194800023,34.1442619999077,772,CA0020,2018CA0020,Monrovia,CA,"Monrovia, CA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,34.144262,-118.001948,6037,
-122.083850999983,37.3860520002631,773,CA0021,2018CA0021,Mountain View,CA,"Mountain View, CA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,37.386052,-122.083851,6085,
-117.09919699963,32.6781089997458,774,CA0022,2018CA0022,National City,CA,"National City, CA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,32.678109,-117.099197,6073,
-122.325524999822,37.5629919996482,775,CA0028,2018CA0028,San Mateo,CA,"San Mateo, CA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,37.562992,-122.325525,6081,
-119.976943999882,38.9400000003388,776,CA0034,2018CA0034,South Lake Tahoe,CA,"South Lake Tahoe, CA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,38.94,-119.976944,6017,
-122.065181999746,37.9100780000624,777,CA0036,2018CA0036,Walnut Creek,CA,"Walnut Creek, CA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,37.910078,-122.065182,6013,
-80.1867140003067,25.8900949996061,778,FL0060,2018FL0060,North Miami,FL,"North Miami, FL",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,25.890095,-80.186714,12086,
-89.0939949996545,42.2711310003157,779,IL0081,2018IL0081,Rockford,IL,"Rockford, IL",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,42.271131,-89.093995,17201,
-71.1061639996137,42.4184300001753,780,MA00104,2018MA00104,Medford,MA,"Medford, MA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,42.41843,-71.106164,25017,
-71.066666999864,42.4583329999726,781,MA00105,2018MA00105,Melrose,MA,"Melrose, MA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,42.458333,-71.066667,25017,
-71.066666999864,42.2499999999551,782,MA00106,2018MA00106,Milton,MA,"Milton, MA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,42.25,-71.066667,25021,
-71.2333330002902,42.2833330001961,783,MA00107,2018MA00107,Needham,MA,"Needham, MA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,42.283333,-71.233333,25021,
-71.0119949998698,42.4084299998755,784,MA00110,2018MA00110,Revere,MA,"Revere, MA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,42.40843,-71.011995,25025,
-71.23561100029,42.3764850002288,785,MA00112,2018MA00112,Waltham,MA,"Waltham, MA",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,42.376485,-71.235611,25017,
-73.8987469999914,40.9312100002023,786,NY00163,2018NY00163,Yonkers,NY,"Yonkers, NY",2018,201812,,,,,-,1,1,LimeBike,0,,-,Dockless only,40.93121,-73.898747,36119,
-122.332070999941,47.6062100000672,787,WA00225,2018WA00225,Seattle,WA,"Seattle, WA",2018,201812,,,,,-,2,2,"Jump, LimeBike",0,,-,Dockless only,47.60621,-122.332071,53033,
-122.03079599984,36.9741169996908,788,CA0032,2018CA0032,Santa Cruz,CA,"Santa Cruz, CA",2018,201812,,,,,-,1,1,Jump,0,,-,Dockless only,36.974117,-122.030796,6087,
-111.651301999587,35.1982840000291,789,AZ004,2018AZ004,Flagstaff,AZ,"Flagstaff, AZ",2018,201812,,,,,-,0,,-,1,1,Spin,E-scooters only,35.198284,-111.651302,4005,
-75.9779850000092,36.8529259999357,790,VA00222,2018VA00222,Virginia Beach,VA,"Virginia Beach, VA",2018,201812,,,,,-,0,,-,1,1,Spin,E-scooters only,36.852926,-75.977985,51810,
-97.0583680001243,36.1156070003042,791,OK00174,2018OK00174,Stillwater,OK,"Stillwater, OK",2018,201812,,,,,-,0,,-,2,2,"Lime, Spin",E-scooters only,36.115607,-97.058368,40119,
-111.402500000021,42.1908330000937,792,ID0074,2018ID0074,Bloomington,ID,"Bloomington, ID",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,42.190833,-111.4025,16007,
-97.4394779997989,35.2225669996619,793,OK00172,2018OK00172,Norman,OK,"Norman, OK",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,35.222567,-97.439478,40027,
-78.8689159996634,38.4495690002204,794,VA00218,2018VA00218,Harrisonburg,VA,"Harrisonburg, VA",2018,201812,,,,,-,0,,-,2,2,"Lime, Bird",E-scooters only,38.449569,-78.868916,51660,
-92.2895949998433,34.7464809997884,795,AR003,2018AR003,Little Rock,AR,"Little Rock, AR",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,34.746481,-92.289595,5119,
-119.698190000211,34.4208309996651,796,CA0030,2018CA0030,Santa Barbara,CA,"Santa Barbara, CA",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,34.420831,-119.69819,6083,
-80.2911109995849,25.819721999762,797,FL0058,2018FL0058,Miami Springs,FL,"Miami Springs, FL",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,25.819722,-80.291111,12086,
-85.9766669996151,41.6819940001896,798,IN0084,2018IN0084,Elkhart,IN,"Elkhart, IN",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,41.681994,-85.976667,18039,
-71.0022710001256,42.2528770002165,799,MA00109,2018MA00109,Quincy,MA,"Quincy, MA",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,42.252877,-71.002271,25021,
-84.5555350004238,42.7325349997888,800,MI00129,2018MI00129,Lansing,MI,"Lansing, MI",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,42.732535,-84.555535,26065,
-90.305277999955,38.7441670001944,801,MO00135,2018MO00135,Ferguson,MO,"Ferguson, MO",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,38.744167,-90.305278,29189,
-78.6381790000871,35.7795899999291,802,NC00142,2018NC00142,Raleigh,NC,"Raleigh, NC",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,35.77959,-78.638179,37183,
-74.2015290003385,40.432114000129,803,NJ00150,2018NJ00150,Keyport,NJ,"Keyport, NJ",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,40.432114,-74.201529,34025,
-74.4073739995988,40.6337140002642,804,NJ00152,2018NJ00152,Plainfield,NJ,"Plainfield, NJ",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,40.633714,-74.407374,34039,
-83.1140770000635,40.099229000104,805,OH00168,2018OH00168,Dublin,OH,"Dublin, OH",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,40.099229,-83.114077,39049,
-84.7466670002954,39.5075000000585,806,OH00169,2018OH00169,Oxford,OH,"Oxford, OH",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,39.5075,-84.746667,39017,
-101.855166999965,33.5778629998789,807,TX00202,2018TX00202,Lubbock,TX,"Lubbock, TX",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,33.577863,-101.855167,48303,
-96.6988860000287,33.0198429996896,808,TX00204,2018TX00204,Plano,TX,"Plano, TX",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,33.019843,-96.698886,48085,
-78.4766779999309,38.0293060000713,809,VA00216,2018VA00216,Charlottesville,VA,"Charlottesville, VA",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,38.029306,-78.476678,51540,
-117.426046999937,47.6587799998338,810,WA00226,2018WA00226,Spokane,WA,"Spokane, WA",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,47.65878,-117.426047,53063,
-122.444291000329,47.2528769998312,811,WA00227,2018WA00227,Tacoma,WA,"Tacoma, WA",2018,201812,,,,,-,0,,-,1,1,Lime,E-scooters only,47.252877,-122.444291,53053,
-92.1735159995899,38.5767019996629,812,MO00136,2018MO00136,Jefferson City,MO,"Jefferson City, MO",2018,201812,,,,,-,0,,-,1,1,Jump,E-scooters only,38.576702,-92.173516,29051,
-80.2683840001891,25.7214899998446,813,FL0048,2018FL0048,Coral Gables,FL,"Coral Gables, FL",2018,201812,,,,,-,0,,-,2,2,"Bird, Spin",E-scooters only,25.72149,-80.268384,12086,
-77.1016399997638,38.8824090002694,814,VA00214,2018VA00214,Arlington,VA,"Arlington, VA",2018,201812,,,,,-,0,,-,3,3,"Bird, Lime, Lyft",E-scooters only,38.882409,-77.10164,51013,
-118.396467000336,34.0211219998781,815,CA0015,2018CA0015,Culver City,CA,"Culver City, CA",2018,201812,,,,,-,0,,-,2,2,"Bird, Lime",E-scooters only,34.021122,-118.396467,6037,
-122.271113999943,37.8043639998519,816,CA0023,2018CA0023,Oakland,CA,"Oakland, CA",2018,201812,,,,,-,0,,-,2,2,"Bird, Lime",E-scooters only,37.804364,-122.271114,6001,
-121.886328999628,37.3382080000815,817,CA0027,2018CA0027,San Jose,CA,"San Jose, CA",2018,201812,,,,,-,0,,-,2,2,"Bird, Lime",E-scooters only,37.338208,-121.886329,6085,
-76.6121889996583,39.2903850001435,818,MD00117,2018MD00117,Baltimore,MD,"Baltimore, MD",2018,201812,,,,,-,0,,-,2,2,"Bird, Lime",E-scooters only,39.290385,-76.612189,24510,
-93.0899579997555,44.9537030001041,819,MN00133,2018MN00133,St. Paul,MN,"St. Paul, MN",2018,201812,,,,,-,0,,-,2,2,"Bird, Lime",E-scooters only,44.953703,-93.089958,27123,
-92.334071999915,38.951705000064,820,MO00134,2018MO00134,Columbia,MO,"Columbia, MO",2018,201812,,,,,-,0,,-,2,2,"Bird, Lime",E-scooters only,38.951705,-92.334072,29019,
-71.4128340001386,41.8239890003111,821,RI00183,2018RI00183,Providence,RI,"Providence, RI",2018,201812,,,,,-,1,1,Jump,2,2,"Bird, Lime",Dockless and e-scooters,41.823989,-71.412834,44007,
-81.7791669996579,32.4452779996504,822,GA0071,2018GA0071,Statesboro,GA,"Statesboro, GA",2018,201812,,,,,-,0,,-,1,1,Bird,E-scooters only,32.445278,-81.779167,13031,
-71.1791669997361,42.3958330001059,823,MA0097,2018MA0097,Belmont,MA,"Belmont, MA",2018,201812,,,,,-,0,,-,1,1,Bird,E-scooters only,42.395833,-71.179167,25017,
-122.297777999921,37.8869439997349,824,CA0011,2018CA0011,Albany,CA,"Albany, CA",2018,201812,,,,,-,0,,-,0,,-,,37.886944,-122.297778,6001,
-118.395099999832,37.3634999998283,825,CA0013,2018CA0013,Bishop,CA,"Bishop, CA",2018,201812,,,,,-,0,,-,0,,-,,37.3635,-118.3951,6027,
-122.363610999585,37.5833329998519,826,CA0014,2018CA0014,Burlingame,CA,"Burlingame, CA",2018,201812,,,,,-,0,,-,0,,-,,37.583333,-122.363611,6081,
-121.494399999692,38.5815719997451,827,CA0024,2018CA0024,Sacramento,CA,"Sacramento, CA",2018,201812,,,,,-,0,,-,0,,-,,38.581572,-121.4944,6067,
-104.831920000169,39.7294320001906,828,CO0039,2018CO0039,Aurora,CO,"Aurora, CO",2018,201812,,,,,-,0,,-,0,,-,,39.729432,-104.83192,8005,
-105.086650000261,39.9205409996982,829,CO0041,2018CO0041,Broomfield,CO,"Broomfield, CO",2018,201812,,,,,-,0,,-,0,,-,,39.920541,-105.08665,8014,
-105.084423000315,40.5852599999859,830,CO0043,2018CO0043,Fort Collins,CO,"Fort Collins, CO",2018,201812,,,,,-,0,,-,0,,-,,40.58526,-105.084423,8069,
-104.8925,39.5488889998517,831,CO0044,2018CO0044,Lone Tree,CO,"Lone Tree, CO",2018,201812,,,,,-,0,,-,0,,-,,39.548889,-104.8925,8035,
-82.3248260003158,29.651634000387,832,FL0051,2018FL0051,Gainesville,FL,"Gainesville, FL",2018,201812,,,,,-,0,,-,0,,-,,29.651634,-82.324826,12001,
-81.9498040001026,28.0394650000445,833,FL0054,2018FL0054,Lakeland,FL,"Lakeland, FL",2018,201812,,,,,-,0,,-,0,,-,,28.039465,-81.949804,12105,
-80.2951689996421,25.7102779997397,834,FL0062,2018FL0062,South Miami,FL,"South Miami, FL",2018,201812,,,,,-,0,,-,0,,-,,25.710278,-80.295169,12086,
-81.0998340000089,32.0835410000912,835,GA0069,2018GA0069,Savannah,GA,"Savannah, GA",2018,201812,46,0,0.00,1,CAT B-cycle,0,,-,0,,-,,32.083541,-81.099834,13051,
-86.9544440000699,38.2969439997645,836,IN0086,2018IN0086,Huntingburg,IN,"Huntingburg, IN",2018,201812,,,,,-,0,,-,0,,-,,38.296944,-86.954444,18037,
-97.6114240001229,38.8402809997379,837,KS0089,2018KS0089,Salina,KS,"Salina, KS",2018,201812,,,,,-,0,,-,0,,-,,38.840281,-97.611424,20169,
-83.9207390002226,35.9606380002994,838,TN0092,2018TN0092,Knoxville,TN,"Knoxville, TN",2018,201812,,,,,-,1,1,Pace,0,,-,Dockless only,35.960638,-83.920739,47093,
-71.1216669999212,42.3316669996967,839,MA0099,2018MA0099,Brookline,MA,"Brookline, MA",2018,201812,,,,,-,0,,-,0,,-,,42.331667,-71.121667,25021,
-71.8022929995559,42.2625929999351,840,MA00115,2018MA00115,Worcester,MA,"Worcester, MA",2018,201812,,,,,-,0,,-,0,,-,,42.262593,-71.802293,25027,
-76.4921829997674,38.9784449998737,841,MD00116,2018MD00116,Annapolis,MD,"Annapolis, MD",2018,201812,,,,,-,0,,-,0,,-,,38.978445,-76.492183,24003,
-77.1527580003893,39.0839970002558,842,MD00120,2018MD00120,Montgomery Co.,MD,"Montgomery Co., MD",2018,201812,,,,,-,0,,-,0,,-,,39.083997,-77.152758,24031,
-75.5933329997632,38.3658329997153,843,MD00121,2018MD00121,Salisbury,MD,"Salisbury, MD",2018,201812,,,,,-,0,,-,0,,-,,38.365833,-75.593333,24045,
-77.0022220000844,38.9800000003472,844,MD00123,2018MD00123,Takoma Park,MD,"Takoma Park, MD",2018,201812,,,,,-,0,,-,0,,-,,38.98,-77.002222,24031,
-93.3499490003768,44.889686999879,845,MN00130,2018MN00130,Edina,MN,"Edina, MN",2018,201812,,,,,-,0,,-,0,,-,,44.889687,-93.349949,27053,
-92.8500000004002,44.7333329997667,846,MN00131,2018MN00131,Hastings,MN,"Hastings, MN",2018,201812,,,,,-,0,,-,0,,-,,44.733333,-92.85,27037,
-106.605553000042,35.0853340000141,847,NM00153,2018NM00153,Albuquerque,NM,"Albuquerque, NM",2018,201812,,,,,-,0,,-,0,,-,,35.085334,-106.605553,35001,
-119.813803000309,39.5296329998888,848,NV00155,2018NV00155,Reno,NV,"Reno, NV",2018,201812,,,,,-,0,,-,0,,-,,39.529633,-119.813803,32031,
-76.5000000001309,42.4433329998824,849,NY00158,2018NY00158,Ithaca,NY,"Ithaca, NY",2018,201812,,,,,-,0,,-,0,,-,,42.443333,-76.5,36109,
-73.7629099997299,41.0339859997136,850,NY00162,2018NY00162,White Plains,NY,"White Plains, NY",2018,201812,,,,,-,0,,-,0,,-,,41.033986,-73.76291,36119,
-82.7091670002171,41.4466670003115,851,OH00170,2018OH00170,Sandusky,OH,"Sandusky, OH",2018,201812,,,,,-,0,,-,0,,-,,41.446667,-82.709167,39043,
-97.1080659996443,32.7356870002409,852,TX00193,2018TX00193,Arlington,TX,"Arlington, TX",2018,201812,,,,,-,0,,-,0,,-,,32.735687,-97.108066,48439,
-97.1330679995651,33.2148410002252,853,TX00197,2018TX00197,Denton,TX,"Denton, TX",2018,201812,,,,,-,0,,-,0,,-,,33.214841,-97.133068,48121,
-95.5038890003834,30.1774999997212,854,TX00206,2018TX00206,The Woodlands,TX,"The Woodlands, TX",2018,201812,,,,,-,0,,-,0,,-,,30.1775,-95.503889,48339,
-111.863822999561,40.5246710002432,855,UT00207,2018UT00207,Draper,UT,"Draper, UT",2018,201812,,,,,-,0,,-,0,,-,,40.524671,-111.863823,49035,
-111.899166999717,40.9866670002909,856,UT00208,2018UT00208,Farmington,UT,"Farmington, UT",2018,201812,,,,,-,0,,-,0,,-,,40.986667,-111.899167,49011,
-111.973830000246,41.2230000000955,857,UT00209,2018UT00209,Ogden,UT,"Ogden, UT",2018,201812,,,,,-,0,,-,0,,-,,41.223,-111.97383,49057,
-111.838972999976,40.5649780002632,858,UT00211,2018UT00211,Sandy,UT,"Sandy, UT",2018,201812,,,,,-,0,,-,0,,-,,40.564978,-111.838973,49035,
-112.001049999892,40.6916129997185,859,UT00212,2018UT00212,West Valley City,UT,"West Valley City, UT",2018,201812,,,,,-,0,,-,0,,-,,40.691613,-112.00105,49035,
-77.046920999914,38.8048360001627,860,VA00213,2018VA00213,Alexandria,VA,"Alexandria, VA",2018,201812,,,,,-,0,,-,0,,-,,38.804836,-77.046921,51510,
-122.204444000403,47.7716669997704,861,WA00224,2018WA00224,Bothell,WA,"Bothell, WA",2018,201812,,,,,-,0,,-,0,,-,,47.771667,-122.204444,53033,
-83.7430379996249,42.2808259998535,862,MI00125,2018MI00125,Ann Arbor,MI,"Ann Arbor, MI",2018,201812,4,13,0.19,1,arborbike,0,,-,0,,-,Docked only,42.280826,-83.743038,26161,
-88.3200720003121,41.7605850001592,863,IL0077,2018IL0077,Aurora,IL,"Aurora, IL",2018,201812,95,3,0.04,1,Aurora,0,,-,0,,-,Docked only,41.760585,-88.320072,17089,
-97.743061000037,30.2671529996898,864,TX00194,2018TX00194,Austin,TX,"Austin, TX",2018,201812,53,68,0.98,1,Austin B-cycle,0,,-,5,4,"Bird, Jump, Lime, Lyft, Spin",Docked and e-scooters,30.267153,-97.743061,48453,
-80.1392119998724,25.9564809998731,865,FL0047,2018FL0047,Aventura,FL,"Aventura, FL",2018,201812,85,6,0.09,1,Aventura,0,,-,0,,-,Docked only,25.956481,-80.139212,12086,
-85.1797140000298,42.3211520000381,866,MI00126,2018MI00126,Battle Creek,MI,"Battle Creek, MI",2018,201812,49,3,0.04,1,Battle Creek B-cycle,0,,-,0,,-,Docked only,42.321152,-85.179714,26025,
-122.419415999731,37.7749300000055,867,CA0026,2018CA0026,San Francisco,CA,"San Francisco, CA",2018,201812,42,409,5.92,4,Bay Area BikeShare (became Ford GoBike 06/28/2017 then became Bay Wheels 06/2019),3,3,"Jump, LimeBike, Spin",4,4,"Bird, Lime, Spin, Skip",All micro,37.77493,-122.419416,6075,
-118.399444000119,34.0730560003185,868,CA0012,2018CA0012,Beverly Hills,CA,"Beverly Hills, CA",2018,201812,81,11,0.16,1,Beverly Hills Bikeshare,0,,-,0,,-,Docked only,34.073056,-118.399444,6037,
-85.3096799996666,35.0456299996622,869,TN00189,2018TN00189,Chattanooga,TN,"Chattanooga, TN",2018,201812,54,36,0.52,1,Bike Chattanooga,0,,-,0,,-,Docked only,35.04563,-85.30968,47065,
